pmid	omim_id	label	reviewer_label	status	rrf_score
19853990	OMIM:606772	no	no	success	0.9988
10297171	OMIM:139450	no	no	success	0.9992
24077772	OMIM:620679	no	no	success	0.999
2573881	OMIM:617864	no	no	success	0.9832
22673892	OMIM:612622	no	no	success	0.9956
17133221	OMIM:617065	no	no	success	0.995
17027240	OMIM:612372	no	no	success	0.9936
31096547	OMIM:610655	no	no	success	0.9956
11188216	OMIM:612226	no	no	success	0.9992
10174327	OMIM:613547	no	no	success	0.9996
21201168	OMIM:166750	no	no	success	0.9964
38534090	OMIM:612433	no	no	success	0.9934
29903888	OMIM:620940	no	no	success	0.9916
17248278	OMIM:613174	no	no	success	0.998
9475606	OMIM:620375	no	no	success	0.9922
7805086	OMIM:500004	no	no	success	0.9926
15069901	OMIM:604288	no	no	success	0.9992
27036546	OMIM:616341	no	no	success	0.9896
16007916	OMIM:614846	no	no	success	0.994
24982446	OMIM:606263	no	no	success	0.992
7907215	OMIM:614063	no	no	success	0.9912
34608567	OMIM:619086	no	no	success	0.9952
29094726	OMIM:612380	no	no	success	0.9932
9523870	OMIM:620045	no	no	success	0.9912
11661505	OMIM:608646	no	no	success	0.9972
9248719	OMIM:600319	no	no	success	0.9956
35067685	OMIM:606641	no	no	success	0.9938
22328589	OMIM:615504	no	no	success	0.9942
5267376	OMIM:612274	no	no	success	0.9984
24020637	OMIM:616430	no	no	success	0.9956
13361775	OMIM:607086	no	no	success	0.9948
30196369	OMIM:614333	no	no	success	0.9952
39282141	OMIM:613488	no	no	success	0.9956
27843630	OMIM:605572	no	no	success	0.9992
29295361	OMIM:600193	no	no	success	0.996
22984713	OMIM:612274	no	no	success	0.9964
8320701	OMIM:179010	no	no	success	0.997
20365177	OMIM:619859	no	no	success	0.9976
28622905	OMIM:618460	no	no	success	0.9988
14103349	OMIM:614402	no	no	success	0.9914
18381423	OMIM:612219	no	no	success	0.999
5173112	OMIM:613641	no	no	success	0.9878
26445986	OMIM:616030	no	no	success	0.9992
21086915	OMIM:614588	no	no	success	0.9996
27761162	OMIM:613547	no	no	success	0.998
28274167	OMIM:619897	no	no	success	0.9954
16156015	OMIM:619910	no	no	success	0.9912
3520030	OMIM:136550	no	no	success	0.9982
1366031	OMIM:616187	no	no	success	0.9932
10510224	OMIM:616911	no	no	success	0.9996
36999004	OMIM:617672	no	no	success	0.9976
24190668	OMIM:271510	no	no	success	0.9922
23062634	OMIM:619321	no	no	success	0.9958
14976682	OMIM:605913	no	no	success	0.9972
20584520	OMIM:223100	no	no	success	0.9982
476914	OMIM:619453	no	no	success	0.9962
7512146	OMIM:619451	no	no	success	0.9878
17409195	OMIM:619016	no	no	success	0.9984
15568329	OMIM:106995	no	no	success	0.9998
35440027	OMIM:617864	yes	no	success	0.996
22259581	OMIM:608645	no	no	success	0.9976
18797481	OMIM:106995	no	no	success	0.9972
26183326	OMIM:300928	no	no	success	0.9894
17948553	OMIM:619355	no	no	success	0.9936
11339653	OMIM:619493	no	no	success	0.9952
12013880	OMIM:618240	no	no	success	0.9866
6367211	OMIM:600273	no	no	success	0.9956
14881197	OMIM:618010	no	no	success	0.9984
36810246	OMIM:606035	no	no	success	0.9996
21522421	OMIM:613603	no	no	success	0.9984
22708221	OMIM:230750	no	no	success	0.9946
11440986	OMIM:617749	no	no	success	0.9998
3944947	OMIM:608410	no	no	success	0.9964
32599522	OMIM:619758	no	no	success	0.9926
28939284	OMIM:619086	no	no	success	0.9912
18456955	OMIM:610295	no	no	success	0.994
14925866	OMIM:608878	no	no	success	0.9988
13087383	OMIM:106280	yes	no	success	0.992
36200025	OMIM:250220	no	no	success	0.9898
33143229	OMIM:227050	no	no	success	0.9976
38188419	OMIM:618310	no	no	success	0.9968
22091190	OMIM:606771	no	no	success	0.9996
3936228	OMIM:619486	no	no	success	0.9988
17730633	OMIM:144120	no	no	success	0.9976
367818	OMIM:601992	no	no	success	0.9984
2275731	OMIM:617872	no	no	success	0.9976
34587978	OMIM:618377	no	no	success	0.9956
36488783	OMIM:617765	no	no	success	0.9926
12528404	OMIM:146750	no	no	success	0.983
30704879	OMIM:611147	no	no	success	0.9996
32492250	OMIM:607453	no	no	success	0.9992
3400125	OMIM:619369	no	no	success	0.9876
21580572	OMIM:606771	no	no	success	0.9944
21611772	OMIM:612530	no	no	success	0.9972
26305531	OMIM:613757	no	no	success	0.9926
23645565	OMIM:620104	no	no	success	0.9934
21133160	OMIM:600193	no	no	success	0.9992
5600309	OMIM:619931	yes	no	success	0.9966
30711090	OMIM:618470	no	no	success	0.9948
35616647	OMIM:618453	no	no	success	0.9944
9980514	OMIM:608988	no	no	success	0.9928
1498440	OMIM:300324	no	no	success	0.9924
6587863	OMIM:612357	no	no	success	0.9976
36254745	OMIM:617294	yes	no	success	0.986
24046680	OMIM:613884	no	no	success	0.9976
13820023	OMIM:180020	no	no	success	0.9968
29587845	OMIM:500015	yes	no	success	0.9998
17819135	OMIM:613488	no	no	success	0.9992
7719134	OMIM:618567	no	no	success	0.9884
21581405	OMIM:610213	no	no	success	0.9936
6465712	OMIM:616622	no	no	success	0.9872
37963791	OMIM:605738	no	no	success	0.9916
27872869	OMIM:614333	no	no	success	0.9984
19516864	OMIM:607134	no	no	success	0.9988
4171387	OMIM:605572	no	no	success	0.9948
9201258	OMIM:616500	no	no	success	0.9952
35589717	OMIM:614746	no	no	success	0.9936
13691133	OMIM:179010	no	no	success	0.994
16989357	OMIM:145290	no	no	success	0.9928
19875488	OMIM:617965	no	no	success	0.987
12317529	OMIM:615009	nan	no	no_jtak	0.9952
21501812	OMIM:611892	no	no	success	0.9932
10164558	OMIM:601666	no	no	success	0.9976
6252058	OMIM:605845	no	no	success	0.9968
9711025	OMIM:617392	no	no	success	0.9968
18241610	OMIM:612119	no	no	success	0.9896
1037802	OMIM:613576	no	no	success	0.994
36197721	OMIM:610198	no	no	success	0.9748
22606083	OMIM:612114	no	no	success	0.9996
20166195	OMIM:609946	no	no	success	0.9996
30038786	OMIM:218350	no	no	success	0.9952
17758079	OMIM:104000	no	no	success	0.9964
442711	OMIM:616265	no	no	success	0.9968
11162788	OMIM:617749	no	no	success	0.999
28495108	OMIM:602557	no	no	success	0.9872
36008249	OMIM:615026	no	no	success	0.9926
9507394	OMIM:615434	yes	no	success	0.9932
30354521	OMIM:607454	no	no	success	0.998
2228229	OMIM:614582	no	no	success	0.9978
21583156	OMIM:614294	no	no	success	0.998
15553000	OMIM:612937	no	no	success	0.979
10318740	OMIM:612226	no	no	success	0.9988
11050618	OMIM:616994	no	no	success	0.9974
32376681	OMIM:618699	no	no	success	0.99
1036358	OMIM:616734	no	no	success	0.9882
15284863	OMIM:607847	no	no	success	0.9848
33902270	OMIM:612475	no	no	success	0.9968
17297720	OMIM:607921	no	no	success	0.9918
16822292	OMIM:619314	nan	no	no_jtak	0.999
21291511	OMIM:235000	no	no	success	0.9986
26847246	OMIM:609257	no	no	success	0.992
38310047	OMIM:620066	no	no	success	0.9976
28435995	OMIM:613790	yes	no	success	0.9938
9996116	OMIM:300710	no	no	success	0.9932
10501500	OMIM:605934	no	no	success	0.9932
28619933	OMIM:614290	no	no	success	0.9936
28977242	OMIM:300519	no	no	success	0.992
31959981	OMIM:611095	no	no	success	0.999
30472001	OMIM:610198	no	no	success	0.985
22241657	OMIM:616351	no	no	success	0.9866
19259133	OMIM:619561	no	no	success	0.9956
10747935	OMIM:620152	no	no	success	0.9948
27463278	OMIM:300505	no	no	success	0.9956
31988018	OMIM:619063	no	no	success	0.9958
4772435	OMIM:615649	no	no	success	0.994
11139260	OMIM:618310	no	no	success	0.998
26645544	OMIM:618377	no	no	success	0.9922
21564092	OMIM:611739	no	no	success	0.9918
16130315	OMIM:609573	no	no	success	0.9996
7028829	OMIM:617252	no	no	success	0.992
15689444	OMIM:618177	no	no	success	0.9942
12692073	OMIM:300870	no	no	success	0.9976
34288230	OMIM:617395	no	no	success	0.9902
25110263	OMIM:612259	no	no	success	0.9984
30459487	OMIM:620007	no	no	success	0.9922
23035769	OMIM:271930	no	no	success	0.9984
22477446	OMIM:100070	no	no	success	0.9968
23764205	OMIM:613646	no	no	success	0.9764
1549503	OMIM:300406	no	no	success	0.9978
16612642	OMIM:616282	no	no	success	0.9996
30627319	OMIM:618916	no	no	success	0.9936
33319965	OMIM:616681	no	no	success	0.99
10456975	OMIM:618021	no	no	success	0.9906
10417302	OMIM:613582	yes	no	success	0.9914
25227403	OMIM:616030	no	no	success	0.9968
19953645	OMIM:269250	no	no	success	0.998
28794991	OMIM:618240	no	no	success	0.995
29903031	OMIM:614969	no	no	success	0.9962
24329665	OMIM:300613	no	no	success	0.9968
18661760	OMIM:613743	no	yes	success	0.9846
30614234	OMIM:210250	yes	yes	success	0.9998
37894777	OMIM:616399	no	yes	success	0.9682
9154248	OMIM:234000	no	yes	success	0.9998
28211979	OMIM:617746	yes	yes	success	0.9946
23882136	OMIM:611544	no	yes	success	0.995
20082458	OMIM:609637	yes	yes	success	0.9984
8023847	OMIM:306950	yes	yes	success	0.9962
31307155	OMIM:614486	yes	yes	success	0.966
25154462	OMIM:250850	yes	yes	success	0.9926
36344539	OMIM:135900	yes	yes	success	0.9954
26984092	OMIM:607225	yes	yes	success	0.9868
2119939	OMIM:162210	yes	yes	success	0.9888
28039327	OMIM:300661	no	yes	success	0.9986
30371558	OMIM:181405	no	yes	success	0.9994
36568436	OMIM:616840	no	yes	success	0.9912
27358179	OMIM:618541	yes	yes	success	0.993
22792071	OMIM:615190	no	yes	success	0.9988
17167409	OMIM:613731	yes	yes	success	0.9924
33209724	OMIM:133701	yes	yes	success	0.984
22578956	OMIM:613550	yes	yes	success	0.996
19449418	OMIM:309520	yes	yes	success	0.9912
36516793	OMIM:602588	yes	yes	success	0.9918
36593655	OMIM:155950	no	yes	success	0.9756
14598163	OMIM:300352	yes	yes	success	0.9992
11375354	OMIM:111690	no	yes	success	0.9944
7833660	OMIM:610978	yes	yes	success	0.9838
36421779	OMIM:600496	no	yes	success	0.9862
1397719	OMIM:185500	no	yes	success	0.9836
25891874	OMIM:167250	yes	yes	success	0.9974
10749986	OMIM:607694	yes	yes	success	0.9916
39563050	OMIM:123320	yes	yes	success	0.9874
39188489	OMIM:613027	yes	yes	success	0.9866
25024040	OMIM:600376	no	yes	success	0.9982
35115415	OMIM:310468	yes	yes	success	0.9912
11705987	OMIM:227650	no	yes	success	0.9978
20642811	OMIM:616436	no	yes	success	0.9846
23077400	OMIM:611040	yes	yes	success	0.9898
10094559	OMIM:259900	no	yes	success	0.988
11017088	OMIM:309510	yes	yes	success	0.9998
10625171	OMIM:162210	no	yes	success	0.9756
2201466	OMIM:180100	no	yes	success	0.9912
3415416	OMIM:233400	yes	yes	success	0.9914
34106405	OMIM:607450	yes	yes	success	0.9882
26820475	OMIM:249210	no	yes	success	0.999
18782852	OMIM:613571	yes	yes	success	0.9974
24731518	OMIM:605543	no	yes	success	0.9962
22052692	OMIM:609053	yes	yes	success	0.9856
21232135	OMIM:245000	no	yes	success	0.997
31790864	OMIM:618533	yes	yes	success	0.9988
8364213	OMIM:606685	no	yes	success	0.9886
35232468	OMIM:187300	yes	yes	success	0.9796
25835785	OMIM:615220	yes	yes	success	0.9902
30914828	OMIM:612852	yes	yes	success	0.983
35838082	OMIM:300695	yes	yes	success	0.989
26178367	OMIM:620207	yes	yes	success	0.983
22715153	OMIM:208085	no	yes	success	0.993
7700721	OMIM:184250	yes	yes	success	0.9906
19213026	OMIM:612691	yes	yes	success	0.9834
10980543	OMIM:300500	yes	yes	success	0.9928
24124698	OMIM:265380	no	yes	success	0.9932
37993442	OMIM:132400	yes	yes	success	0.9876
25780578	OMIM:618388	no	yes	success	0.9998
36727596	OMIM:611884	yes	yes	success	0.992
9254845	OMIM:142945	yes	yes	success	0.9884
17893671	OMIM:122200	yes	yes	success	0.9922
37560858	OMIM:613550	yes	yes	success	0.9914
17495950	OMIM:256370	no	yes	success	0.9946
34395002	OMIM:167320	yes	yes	success	0.9974
10094563	OMIM:232400	yes	yes	success	0.9878
17368814	OMIM:600060	no	yes	success	0.9888
29700284	OMIM:268400	yes	yes	success	0.9994
18541964	OMIM:189500	no	yes	success	0.9958
15181179	OMIM:110100	no	yes	success	0.9906
24715951	OMIM:617145	yes	yes	success	0.996
24426196	OMIM:612797	no	yes	success	0.9978
11458182	OMIM:600072	no	yes	success	0.9896
7163292	OMIM:156400	yes	yes	success	0.9944
7966198	OMIM:618555	yes	yes	success	0.99
16537704	OMIM:619334	no	yes	success	0.9962
32285539	OMIM:600955	no	yes	success	0.9896
23329188	OMIM:176400	yes	yes	success	0.9854
11590132	OMIM:609637	no	yes	success	0.9998
32621286	OMIM:311300	yes	yes	success	0.9852
30335236	OMIM:615984	yes	yes	success	0.9922
15832580	OMIM:135290	no	yes	success	0.988
36833263	OMIM:113650	no	yes	success	0.9898
15805549	OMIM:175200	no	yes	success	0.9986
16854283	OMIM:612199	no	yes	success	0.9874
1735371	OMIM:619431	yes	yes	success	0.9898
25179842	OMIM:615878	no	yes	success	0.9998
10712205	OMIM:275630	no	yes	success	0.9954
8076951	OMIM:232500	yes	yes	success	0.9988
22428763	OMIM:608902	no	yes	success	0.988
17050575	OMIM:615489	no	yes	success	0.9996
34548404	OMIM:612716	no	yes	success	0.9876
16644711	OMIM:301072	no	yes	success	0.9998
38501748	OMIM:148600	yes	yes	success	0.99
38816995	OMIM:603786	yes	yes	success	0.992
26906906	OMIM:229300	yes	yes	success	0.9896
39501256	OMIM:235730	yes	yes	success	0.9916
32827156	OMIM:602588	no	yes	success	0.994
36463171	OMIM:276700	yes	yes	success	0.9756
7833467	OMIM:110500	no	yes	success	0.9994
25292033	OMIM:616170	no	yes	success	0.9996
16189801	OMIM:252150	no	yes	success	0.9962
30210108	OMIM:238600	yes	yes	success	0.9766
24047476	OMIM:601626	no	yes	success	0.9984
1352274	OMIM:253200	yes	yes	success	0.9816
10417284	OMIM:108500	yes	yes	success	0.9862
37340120	OMIM:242840	yes	yes	success	0.9924
22277121	OMIM:603471	no	yes	success	0.9882
10074925	OMIM:186570	no	yes	success	0.983
16788854	OMIM:231530	yes	yes	success	0.9922
16126702	OMIM:180100	no	yes	success	0.992
11338401	OMIM:278730	no	yes	success	0.978
17342646	OMIM:604906	no	yes	success	0.9984
16740910	OMIM:620657	no	yes	success	0.9998
36709942	OMIM:186100	yes	yes	success	0.994
34758722	OMIM:111400	yes	yes	success	0.9998
8772572	OMIM:171300	yes	yes	success	0.965
26259135	OMIM:102200	yes	yes	success	0.9986
11862187	OMIM:173650	yes	yes	success	0.9836
39201732	OMIM:611228	no	yes	success	0.9968
37288668	OMIM:300257	yes	yes	success	0.9844
14187445	OMIM:309000	yes	yes	success	0.9808
14770365	OMIM:265800	no	yes	success	0.9832
17895818	OMIM:120430	yes	yes	success	0.9876
15622766	OMIM:204870	no	yes	success	0.992
3033024	OMIM:177820	yes	yes	success	0.9992
17416750	OMIM:305450	yes	yes	success	0.9982
20635358	OMIM:123500	yes	yes	success	0.983
38515935	OMIM:601885	no	yes	success	0.9934
27844144	OMIM:611638	yes	yes	success	0.9988
15499520	OMIM:266920	no	yes	success	0.9926
6112327	OMIM:176100	yes	yes	success	0.9864
10223112	OMIM:613812	no	yes	success	0.987
20582989	OMIM:612462	no	yes	success	0.9888
32233322	OMIM:618555	no	yes	success	0.9988
39533303	OMIM:616209	no	yes	success	0.99
32814847	OMIM:600962	no	yes	success	0.9948
9216021	OMIM:200610	yes	yes	success	0.9992
38642798	OMIM:275210	yes	yes	success	0.956
29106878	OMIM:220290	no	yes	success	0.9866
31243186	OMIM:614823	yes	yes	success	0.9896
29262419	OMIM:238320	yes	yes	success	0.9972
16981098	OMIM:300895	yes	yes	success	0.9962
35076922	OMIM:605899	yes	yes	success	0.984
31031691	OMIM:193300	yes	yes	success	0.9962
36646056	OMIM:308990	yes	yes	success	0.9866
23250602	OMIM:208920	yes	yes	success	0.9866
19536785	OMIM:103780	no	yes	success	0.9732
32236581	OMIM:615924	yes	yes	success	0.988
18393381	OMIM:614546	yes	yes	success	0.9994
38695688	OMIM:174900	yes	yes	success	0.9916
27648269	OMIM:203450	yes	yes	success	0.9904
19889212	OMIM:261550	yes	yes	success	0.9798
35076916	OMIM:144750	yes	yes	success	0.9922
26707211	OMIM:300699	yes	yes	success	0.9972
24095155	OMIM:310400	yes	yes	success	0.9938
20642335	OMIM:612644	no	yes	success	0.992
17427029	OMIM:601386	yes	yes	success	0.9932
34506082	OMIM:260540	yes	yes	success	0.9972
36860166	OMIM:619606	yes	yes	success	0.997
26349187	OMIM:301044	yes	yes	success	0.9948
15308132	OMIM:248360	yes	yes	success	0.9792
21533127	OMIM:613267	no	yes	success	0.9902
10922380	OMIM:176450	yes	yes	success	0.994
25599733	OMIM:610725	no	yes	success	0.991
22887781	OMIM:613563	yes	yes	success	0.9882
23446178	OMIM:301000	yes	yes	success	0.998
7577653	OMIM:176200	yes	yes	success	0.9806
36062537	OMIM:611809	yes	yes	success	0.9888
561634	OMIM:614820	no	yes	success	0.989
37596900	OMIM:253200	no	yes	success	0.9782
36777703	OMIM:614437	yes	yes	success	0.9814
38047102	OMIM:615924	no	yes	success	0.9826
24728306	OMIM:178600	yes	yes	success	0.9868
38426305	OMIM:611875	no	yes	success	0.9818
8448207	OMIM:227500	no	yes	success	0.9946
2094336	OMIM:619329	yes	yes	success	0.9934
23141514	OMIM:184900	yes	yes	success	0.9908
13910947	OMIM:614437	yes	yes	success	0.9708
29318063	OMIM:304150	yes	yes	success	0.9956
7806229	OMIM:604757	yes	yes	success	0.9796
3585939	OMIM:605362	yes	yes	success	0.9964
35090779	OMIM:617225	yes	yes	success	0.9986
30065955	OMIM:203450	no	yes	success	0.9748
33541055	OMIM:217400	no	yes	success	0.989
10091406	OMIM:143500	yes	yes	success	0.9876
20799323	OMIM:111400	yes	yes	success	0.9998
37387500	OMIM:260400	yes	yes	success	0.9722
7699395	OMIM:137440	yes	yes	success	0.9902
15987364	OMIM:616060	yes	yes	success	0.9938
36074901	OMIM:619606	yes	yes	success	0.9946
29728750	OMIM:620792	no	yes	success	0.9888
17959182	OMIM:610947	no	yes	success	0.993
19182256	OMIM:613148	no	yes	success	0.9896
9223924	OMIM:620711	yes	yes	success	0.9808
33642254	OMIM:115196	yes	yes	success	0.9868
39125936	OMIM:306900	no	yes	success	0.979
23538362	OMIM:300009	yes	yes	success	0.9878
37002187	OMIM:268300	yes	yes	success	0.994
24583203	OMIM:608885	yes	yes	success	0.9986
22152300	OMIM:263520	yes	yes	success	0.9994
30258896	OMIM:614022	no	yes	success	0.99
10443701	OMIM:125700	yes	yes	success	0.9812
9371900	OMIM:612016	yes	yes	success	0.9918
30425282	OMIM:263200	yes	yes	success	0.9992
31833391	OMIM:600791	no	yes	success	0.9848
29388939	OMIM:184095	no	yes	success	0.9984
8889589	OMIM:613027	yes	yes	success	0.979
15459955	OMIM:303700	yes	yes	success	0.9988
10521317	OMIM:312300	no	yes	success	0.9924
36660027	OMIM:122860	yes	yes	success	0.998
4089832	OMIM:262850	yes	yes	success	0.9784
11281448	OMIM:615290	yes	yes	success	0.972
28573975	OMIM:605751	yes	yes	success	0.9854
36797467	OMIM:606346	yes	yes	success	0.996
23776359	OMIM:143890	no	yes	success	0.9774
39005576	OMIM:252160	yes	yes	success	0.989
18313602	OMIM:305620	yes	yes	success	0.9994
39497417	OMIM:305450	yes	yes	success	0.9948
8035838	OMIM:617041	yes	yes	success	0.9942
20933621	OMIM:157170	yes	yes	success	0.9928
31960911	OMIM:125310	yes	yes	success	0.9654
8002833	OMIM:248200	yes	yes	success	0.989
20054153	OMIM:211400	yes	yes	success	0.9814
38179413	OMIM:313400	yes	yes	success	0.9904
37474955	OMIM:259770	yes	yes	success	0.9878
17189268	OMIM:113200	no	yes	success	0.9894
3940543	OMIM:617948	yes	yes	success	0.9896
11035633	OMIM:611040	yes	yes	success	0.9938
16374045	OMIM:137760	yes	yes	success	0.9822
30921093	OMIM:614583	yes	yes	success	0.989
33633220	OMIM:300455	yes	yes	success	0.992
25502464	OMIM:605751	yes	yes	success	0.9902
20854118	OMIM:614298	yes	yes	success	0.9982
11353888	OMIM:611489	yes	yes	success	0.966
20823649	OMIM:612347	yes	yes	success	0.9952
24343915	OMIM:184255	no	yes	success	0.9902
8279471	OMIM:618880	yes	yes	success	0.9876
15786463	OMIM:300718	yes	yes	success	0.9906
31733941	OMIM:619773	no	yes	success	0.9992
37185208	OMIM:616139	yes	yes	success	0.9898
35513103	OMIM:611544	yes	yes	success	0.9962
34803122	OMIM:606176	yes	yes	success	0.9754
39286686	OMIM:620313	yes	yes	success	0.9756
22045297	OMIM:180849	yes	yes	success	0.9998
37579815	OMIM:613206	yes	yes	success	0.992
22473288	OMIM:601815	yes	yes	success	0.9624
25453225	OMIM:611521	no	yes	success	0.989
11129530	OMIM:602772	no	yes	success	0.9926
7851888	OMIM:266900	no	yes	success	0.983
39378853	OMIM:607200	no	yes	success	0.9872
35277149	OMIM:300868	yes	yes	success	0.9906
11742272	OMIM:601388	no	yes	success	0.9982
38973251	OMIM:615386	yes	yes	success	0.9898
7327566	OMIM:176200	yes	yes	success	0.9796
30268380	OMIM:614890	yes	yes	success	0.9854
9733039	OMIM:602083	yes	yes	success	0.989
26395556	OMIM:256020	yes	yes	success	0.993
18657972	OMIM:610717	yes	yes	success	0.9904
26125894	OMIM:614162	no	yes	success	0.9882
32514132	OMIM:616914	no	yes	success	0.9862
12915474	OMIM:619343	yes	yes	success	0.9976
32389998	OMIM:613744	yes	yes	success	0.9844
29907797	OMIM:616294	yes	yes	success	0.9956
32489286	OMIM:616814	yes	yes	success	0.9988
26823150	OMIM:609129	yes	yes	success	0.9956
10577922	OMIM:615983	yes	yes	success	0.9944
36210549	OMIM:619383	yes	yes	success	0.9926
1831695	OMIM:612227	yes	yes	success	0.9838
33856728	OMIM:617695	no	yes	success	0.9956
37906407	OMIM:616202	no	yes	success	0.967
9295076	OMIM:213300	no	yes	success	0.978
35490425	OMIM:611276	yes	yes	success	0.9926
17330859	OMIM:602081	yes	yes	success	0.9856
31001871	OMIM:615710	yes	yes	success	0.9924
39205941	OMIM:617663	no	yes	success	0.9938
19321936	OMIM:609741	yes	yes	success	0.9778
22125493	OMIM:619157	yes	yes	success	0.9858
17712354	OMIM:614436	yes	yes	success	0.9962
19526372	OMIM:251600	yes	yes	success	0.9998
22503188	OMIM:615108	yes	yes	success	0.9674
28987961	OMIM:608447	no	yes	success	0.9958
29691892	OMIM:616811	yes	yes	success	0.9882
37438490	OMIM:616216	yes	yes	success	0.975
9843057	OMIM:231070	yes	yes	success	0.9702
1427890	OMIM:270100	no	yes	success	0.9852
38228391	OMIM:277590	no	yes	success	0.9874
1972694	OMIM:612943	yes	yes	success	0.9618
2550352	OMIM:610768	yes	yes	success	0.9636
34473308	OMIM:610805	yes	yes	success	0.9856
35410501	OMIM:619845	yes	yes	success	0.9894
36475054	OMIM:618734	no	yes	success	0.9846
17981921	OMIM:613021	no	yes	success	0.9974
36070637	OMIM:617475	yes	yes	success	0.9996
23239541	OMIM:614813	yes	yes	success	0.9906
27066575	OMIM:608423	yes	yes	success	0.9892
39524536	OMIM:611067	no	yes	success	0.9968
33967689	OMIM:619083	no	yes	success	0.9914
11477616	OMIM:300968	yes	yes	success	0.9944
25205403	OMIM:130010	yes	yes	success	0.9864
26269244	OMIM:618275	yes	yes	success	0.9908
9638727	OMIM:612740	no	yes	success	0.9904
26248333	OMIM:615468	no	yes	success	0.991
10601091	OMIM:415000	no	yes	success	0.982
17374881	OMIM:612526	no	yes	success	0.9802
37123301	OMIM:616117	yes	yes	success	0.9916
11313754	OMIM:124900	yes	yes	success	0.9812
12732396	OMIM:608389	no	yes	success	0.9988
34961992	OMIM:612527	yes	yes	success	0.9978
26163108	OMIM:616602	yes	yes	success	0.9828
33559987	OMIM:615918	yes	yes	success	0.9958
2225533	OMIM:250400	yes	yes	success	0.9722
33526816	OMIM:610181	yes	yes	success	0.9766
37131188	OMIM:619995	yes	yes	success	0.9766
35838483	OMIM:265000	yes	yes	success	0.9996
32432407	OMIM:620457	yes	yes	success	0.9988
38292183	OMIM:616321	no	yes	success	0.9952
34737294	OMIM:615761	yes	yes	success	0.9912
37945020	OMIM:615809	yes	yes	success	0.9938
17966140	OMIM:617780	no	yes	success	0.9742
20809527	OMIM:611493	yes	yes	success	0.9844
31056551	OMIM:617389	no	yes	success	0.989
27784853	OMIM:600919	yes	yes	success	0.9772
38148910	OMIM:611804	yes	yes	success	0.9848
15367920	OMIM:608423	yes	yes	success	0.99
31248428	OMIM:616152	yes	yes	success	0.9974
27298202	OMIM:600919	no	yes	success	0.9736
37476021	OMIM:604454	yes	yes	success	0.9874
12231362	OMIM:615491	no	yes	success	0.9796
12483295	OMIM:619808	yes	yes	success	0.9922
12162522	OMIM:614035	no	yes	success	0.9952
19551712	OMIM:618719	yes	yes	success	0.995
24486222	OMIM:227260	yes	yes	success	0.9906
30177229	OMIM:613658	yes	yes	success	0.986
38062451	OMIM:214950	no	yes	success	0.9914
12452325	OMIM:601680	no	yes	success	0.9982
30898087	OMIM:611291	yes	yes	success	0.9988
22053702	OMIM:614831	no	yes	success	0.9998
36176335	OMIM:243800	yes	yes	success	0.9888
23200061	OMIM:617690	no	yes	success	0.9876
29720104	OMIM:617695	yes	yes	success	0.986
25093188	OMIM:113750	no	yes	success	0.9914
24105372	OMIM:300486	yes	yes	success	0.996
12970845	OMIM:617336	yes	yes	success	0.9682
6146562	OMIM:271980	yes	yes	success	0.9888
36824420	OMIM:616878	yes	yes	success	0.9906
33283729	OMIM:620028	no	yes	success	0.9964
15654696	OMIM:608389	yes	yes	success	0.9862
18637132	OMIM:612267	no	yes	success	0.9832
1384663	OMIM:620903	no	yes	success	0.9998
19705173	OMIM:616280	yes	yes	success	0.9844
30922974	OMIM:300990	yes	yes	success	0.9974
28030855	OMIM:602342	yes	yes	success	0.9886
2277382	OMIM:615752	yes	yes	success	0.9942
18801202	OMIM:614028	no	yes	success	0.9948
29455205	OMIM:606003	no	yes	success	0.9996
10417299	OMIM:236730	yes	yes	success	0.9958
39201832	OMIM:616355	yes	yes	success	0.9946
15191353	OMIM:158330	yes	yes	success	0.9892
2667510	OMIM:616389	yes	yes	success	0.981
37558808	OMIM:616239	yes	yes	success	0.9908
11030762	OMIM:314390	yes	yes	success	0.978
35692821	OMIM:234500	no	yes	success	0.9876
37993904	OMIM:615555	no	yes	success	0.9734
25003005	OMIM:619911	yes	yes	success	0.9962
25804023	OMIM:615905	yes	yes	success	0.9974
38715525	OMIM:617166	yes	yes	success	0.978
11424139	OMIM:601559	yes	yes	success	0.9946
36271123	OMIM:616814	yes	yes	success	0.9948
5369704	OMIM:601559	yes	yes	success	0.9746
12944565	OMIM:614858	yes	yes	success	0.9718
16397218	OMIM:613330	yes	yes	success	0.9994
27821228	OMIM:618098	no	yes	success	0.9936
17056291	OMIM:610181	no	yes	success	0.9874
38291924	OMIM:182601	no	yes	success	0.984
35288736	OMIM:618117	no	yes	success	0.9932
39307291	OMIM:617729	yes	yes	success	0.9938
38222993	OMIM:615872	yes	yes	success	0.986
12638521	OMIM:616954	no	yes	success	0.976
39433014	OMIM:617360	yes	yes	success	0.9686
9737780	OMIM:614744	yes	yes	success	0.9796
2848599	OMIM:256040	yes	yes	success	0.9994
19508421	OMIM:615157	no	yes	success	0.99
30224786	OMIM:619422	no	yes	success	0.9912
30871887	OMIM:615436	yes	yes	success	0.9864
28114230	OMIM:612278	no	yes	success	0.9938
24656864	OMIM:187360	no	yes	success	0.9992
11257471	OMIM:615348	yes	yes	success	0.9844
15672597	OMIM:615399	no	yes	success	0.9826
1581582	OMIM:127500	yes	yes	success	0.9792
